"Name","SI","Handles","VM","WS","PM","NPM","Path","CommandLine","Parent","Company","CPU","FileVersion","ProductVersion","Description","Product","__NounName","SafeHandle","Handle","BasePriority","ExitCode","HasExited","StartTime","ExitTime","Id","MachineName","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize64","NonpagedSystemMemorySize","PagedMemorySize64","PagedMemorySize","PagedSystemMemorySize64","PagedSystemMemorySize","PeakPagedMemorySize64","PeakPagedMemorySize","PeakWorkingSet64","PeakWorkingSet","PeakVirtualMemorySize64","PeakVirtualMemorySize","PriorityBoostEnabled","PriorityClass","PrivateMemorySize64","PrivateMemorySize","ProcessorAffinity","SessionId","StartInfo","Threads","HandleCount","VirtualMemorySize64","VirtualMemorySize","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet64","WorkingSet","SynchronizingObject","MainModule","PrivilegedProcessorTime","TotalProcessorTime","UserProcessorTime","ProcessName","MainWindowHandle","MainWindowTitle","Responding","Site","Container"
"svchost","0","157","2203391770624","8089600","1941504","9648","C:\Windows\system32\svchost.exe","C:\Windows\system32\svchost.exe -k ICService -p -s vmicheartbeat","System.Diagnostics.Process (services)","Microsoft Corporation","3.796875","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7356","8",,"False","6/6/2023 6:39:48 AM",,"1164",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","9648","9648","1941504","1941504","71208","71208","1978368","1978368","8122368","8122368","2203394916352","76693504","True","Normal","1941504","1941504","3","0",,"System.Diagnostics.ProcessThreadCollection","157","2203391770624","73547776","False",,,,"8089600","8089600",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:01.3906250","00:00:03.7968750","00:00:02.4062500","svchost","0","","True",,
"svchost","0","138","2203388194816","6602752","1499136","8408","C:\Windows\system32\svchost.exe","C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted -p -s vmickvpexchange","System.Diagnostics.Process (services)","Microsoft Corporation","1.5625","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7284","8",,"False","6/6/2023 6:39:48 AM",,"1172",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","8408","8408","1499136","1499136","68080","68080","1675264","1675264","6656000","6656000","2203390291968","72069120","True","Normal","1499136","1499136","3","0",,"System.Diagnostics.ProcessThreadCollection","138","2203388194816","69971968","False",,,,"6602752","6602752",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:01.2656250","00:00:01.5625000","00:00:00.2968750","svchost","0","","True",,
"svchost","0","126","2203388186624","6455296","1441792","8016","C:\Windows\system32\svchost.exe","C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted -p -s vmicshutdown","System.Diagnostics.Process (services)","Microsoft Corporation","0.03125","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6348","8",,"False","6/6/2023 6:39:49 AM",,"1276",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","8016","8016","1441792","1441792","67648","67648","1638400","1638400","6529024","6529024","2203390283776","72060928","True","Normal","1441792","1441792","3","0",,"System.Diagnostics.ProcessThreadCollection","126","2203388186624","69963776","False",,,,"6455296","6455296",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00","00:00:00.0312500","00:00:00.0312500","svchost","0","","True",,
"svchost","0","130","2203388190720","6537216","1462272","8152","C:\Windows\system32\svchost.exe","C:\Windows\system32\svchost.exe -k LocalServiceNetworkRestricted -p -s vmictimesync","System.Diagnostics.Process (services)","Microsoft Corporation","0.359375","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7408","8",,"False","6/6/2023 6:39:49 AM",,"1316",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","8152","8152","1462272","1462272","67544","67544","1691648","1691648","6610944","6610944","2203389763584","71540736","True","Normal","1462272","1462272","3","0",,"System.Diagnostics.ProcessThreadCollection","130","2203388190720","69967872","False",,,,"6537216","6537216",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00.2031250","00:00:00.3593750","00:00:00.1562500","svchost","0","","True",,
"svchost","0","467","2203450523648","21700608","16678912","21968","C:\Windows\System32\svchost.exe","C:\Windows\System32\svchost.exe -k LocalServiceNetworkRestricted -p -s EventLog","System.Diagnostics.Process (services)","Microsoft Corporation","9.15625","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","8268","8",,"False","6/6/2023 6:39:49 AM",,"1328",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","21968","21968","16678912","16678912","139368","139368","21749760","21749760","35340288","35340288","2203933835264","615612416","True","Normal","16678912","16678912","3","0",,"System.Diagnostics.ProcessThreadCollection","467","2203450523648","132300800","False",,,,"21700608","21700608",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:04.9375000","00:00:09.1562500","00:00:04.2187500","svchost","0","","True",,
"svchost","0","143","2203388944384","8822784","4493312","21344","C:\Windows\system32\svchost.exe","C:\Windows\system32\svchost.exe -k LocalService -p -s nsi","System.Diagnostics.Process (services)","Microsoft Corporation","0.234375","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7500","8",,"False","6/6/2023 6:39:49 AM",,"1348",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","21344","21344","4493312","4493312","61304","61304","4546560","4546560","8839168","8839168","2203389992960","71770112","True","Normal","4493312","4493312","3","0",,"System.Diagnostics.ProcessThreadCollection","143","2203388944384","70721536","False",,,,"8822784","8822784",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00.1093750","00:00:00.2343750","00:00:00.1250000","svchost","0","","True",,
"svchost","0","185","2203391946752","7999488","1789952","9304","C:\Windows\system32\svchost.exe","C:\Windows\system32\svchost.exe -k netsvcs -p -s gpsvc","System.Diagnostics.Process (services)","Microsoft Corporation","0.109375","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7056","8",,"False","6/6/2023 6:39:49 AM",,"1468",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","9304","9304","1789952","1789952","77856","77856","2011136","2011136","8036352","8036352","2203396665344","78442496","True","Normal","1789952","1789952","3","0",,"System.Diagnostics.ProcessThreadCollection","185","2203391946752","73723904","False",,,,"7999488","7999488",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00.0781250","00:00:00.1093750","00:00:00.0312500","svchost","0","","True",,
"svchost","0","218","2203389521920","7860224","1875968","9400","C:\Windows\system32\svchost.exe","C:\Windows\system32\svchost.exe -k LocalServiceNetworkRestricted -p -s Dhcp","System.Diagnostics.Process (services)","Microsoft Corporation","0.4375","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","8616","8",,"False","6/6/2023 6:39:49 AM",,"1476",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","9400","9400","1875968","1875968","73408","73408","2347008","2347008","7974912","7974912","2203395813376","77590528","True","Normal","1875968","1875968","3","0",,"System.Diagnostics.ProcessThreadCollection","218","2203389521920","71299072","False",,,,"7860224","7860224",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00.3125000","00:00:00.4375000","00:00:00.1250000","svchost","0","","True",,
"svchost","0","235","2203432083456","12161024","2613248","12232","C:\Windows\system32\svchost.exe","C:\Windows\system32\svchost.exe -k netsvcs -p -s ProfSvc","System.Diagnostics.Process (services)","Microsoft Corporation","0.15625","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7684","8",,"False","6/6/2023 6:39:49 AM",,"1484",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","12232","12232","2613248","2613248","164488","164488","2904064","2904064","12234752","12234752","2203437326336","119103488","True","Normal","2613248","2613248","3","0",,"System.Diagnostics.ProcessThreadCollection","235","2203432083456","113860608","False",,,,"12161024","12161024",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00.0937500","00:00:00.1562500","00:00:00.0625000","svchost","0","","True",,
"svchost","0","161","2203394387968","8224768","1871872","8752","C:\Windows\system32\svchost.exe","C:\Windows\system32\svchost.exe -k LocalService -p -s EventSystem","System.Diagnostics.Process (services)","Microsoft Corporation","0.0625","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","8276","8",,"False","6/6/2023 6:39:49 AM",,"1504",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","8752","8752","1871872","1871872","78816","78816","2093056","2093056","8318976","8318976","2203399630848","81408000","True","Normal","1871872","1871872","3","0",,"System.Diagnostics.ProcessThreadCollection","161","2203394387968","76165120","False",,,,"8224768","8224768",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00.0156250","00:00:00.0625000","00:00:00.0468750","svchost","0","","True",,
"svchost","0","196","2203389669376","6205440","1372160","7464","C:\Windows\System32\svchost.exe","C:\Windows\System32\svchost.exe -k netsvcs -p -s Themes","System.Diagnostics.Process (services)","Microsoft Corporation","0.203125","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","8084","8",,"False","6/6/2023 6:39:49 AM",,"1528",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","7464","7464","1372160","1372160","68704","68704","1400832","1400832","6217728","6217728","2203390197760","71974912","True","Normal","1372160","1372160","3","0",,"System.Diagnostics.ProcessThreadCollection","196","2203389669376","71446528","False",,,,"6205440","6205440",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00.1406250","00:00:00.2031250","00:00:00.0625000","svchost","0","","True",,
"svchost","0","606","2203662761984","45629440","24223744","77216","C:\Windows\system32\svchost.exe","C:\Windows\system32\svchost.exe -k netsvcs -p -s wuauserv","System.Diagnostics.Process (services)","Microsoft Corporation","13.203125","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","8300","8",,"False","6/6/2023 6:41:56 AM",,"1552",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","77216","77216","24223744","24223744","358424","358424","68943872","68943872","86347776","86347776","2203752329216","434106368","True","Normal","24223744","24223744","3","0",,"System.Diagnostics.ProcessThreadCollection","606","2203662761984","344539136","False",,,,"45629440","45629440",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:03.6718750","00:00:13.2031250","00:00:09.5312500","svchost","0","","True",,
"svchost","0","169","2203394150400","8531968","1806336","9656","C:\Windows\system32\svchost.exe","C:\Windows\system32\svchost.exe -k netsvcs -p -s SENS","System.Diagnostics.Process (services)","Microsoft Corporation","0.078125","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7364","8",,"False","6/6/2023 6:39:49 AM",,"1656",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","9656","9656","1806336","1806336","81168","81168","2080768","2080768","8646656","8646656","2203398369280","80146432","True","Normal","1806336","1806336","3","0",,"System.Diagnostics.ProcessThreadCollection","169","2203394150400","75927552","False",,,,"8531968","8531968",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00.0156250","00:00:00.0781250","00:00:00.0625000","svchost","0","","True",,
"svchost","0","349","2203400888320","11448320","4022272","13944","C:\Windows\System32\svchost.exe","C:\Windows\System32\svchost.exe -k NetworkService -p -s NlaSvc","System.Diagnostics.Process (services)","Microsoft Corporation","0.140625","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7400","8",,"False","6/6/2023 6:39:49 AM",,"1732",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","13944","13944","4022272","4022272","101560","101560","4599808","4599808","11505664","11505664","2203407835136","89612288","True","Normal","4022272","4022272","3","0",,"System.Diagnostics.ProcessThreadCollection","349","2203400888320","82665472","False",,,,"11448320","11448320",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00.1250000","00:00:00.1406250","00:00:00.0156250","svchost","0","","True",,
"svchost","0","383","2203438751744","15290368","5197824","17848","C:\Windows\system32\svchost.exe","C:\Windows\system32\svchost.exe -k netsvcs -p -s Schedule","System.Diagnostics.Process (services)","Microsoft Corporation","0.828125","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7308","8",,"False","6/6/2023 6:39:49 AM",,"1744",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","17848","17848","5197824","5197824","243144","243144","5791744","5791744","15417344","15417344","2203451138048","132915200","True","Normal","5197824","5197824","3","0",,"System.Diagnostics.ProcessThreadCollection","383","2203438751744","120528896","False",,,,"15290368","15290368",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00.5937500","00:00:00.8281250","00:00:00.2343750","svchost","0","","True",,
"svchost","0","230","2203398737920","8503296","2674688","13456","C:\Windows\system32\svchost.exe","C:\Windows\system32\svchost.exe -k NetworkService -p -s Dnscache","System.Diagnostics.Process (services)","Microsoft Corporation","0.890625","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","8524","8",,"False","6/6/2023 6:39:49 AM",,"1800",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","13456","13456","2674688","2674688","89768","89768","2838528","2838528","8568832","8568832","2203401883648","83660800","True","Normal","2674688","2674688","3","0",,"System.Diagnostics.ProcessThreadCollection","230","2203398737920","80515072","False",,,,"8503296","8503296",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00.5468750","00:00:00.8906250","00:00:00.3437500","svchost","0","","True",,
"svchost","0","323","2203397009408","9400320","2101248","11408","C:\Windows\system32\svchost.exe","C:\Windows\system32\svchost.exe -k LocalServiceNetworkRestricted -p","System.Diagnostics.Process (services)","Microsoft Corporation","0.0625","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5268","8",,"False","6/6/2023 6:39:49 AM",,"1808",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","11408","11408","2101248","2101248","99416","99416","2883584","2883584","9650176","9650176","2203404349440","86126592","True","Normal","2101248","2101248","3","0",,"System.Diagnostics.ProcessThreadCollection","323","2203397009408","78786560","False",,,,"9400320","9400320",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00.0312500","00:00:00.0625000","00:00:00.0312500","svchost","0","","True",,
"svchost","0","233","2203436793856","11247616","2281472","12216","C:\Windows\System32\svchost.exe","C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted -p -s UmRdpService","System.Diagnostics.Process (services)","Microsoft Corporation","0.28125","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7580","8",,"False","6/6/2023 6:39:49 AM",,"1824",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","12216","12216","2281472","2281472","176568","176568","2637824","2637824","11714560","11714560","2203441938432","123715584","True","Normal","2281472","2281472","3","0",,"System.Diagnostics.ProcessThreadCollection","233","2203436793856","118571008","False",,,,"11247616","11247616",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00.2343750","00:00:00.2812500","00:00:00.0468750","svchost","0","","True",,
"svchost","2","275","2203433111552","15388672","3379200","13224","C:\Windows\system32\svchost.exe","C:\Windows\system32\svchost.exe -k UnistackSvcGroup -s CDPUserSvc","System.Diagnostics.Process (services)","Microsoft Corporation","0.203125","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6840","8",,"False","6/6/2023 6:40:55 AM",,"1844",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","13224","13224","3379200","3379200","169696","169696","3891200","3891200","15495168","15495168","2203441508352","123285504","True","Normal","3379200","3379200","3","2",,"System.Diagnostics.ProcessThreadCollection","275","2203433111552","114888704","False",,,,"15388672","15388672",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00.1406250","00:00:00.2031250","00:00:00.0625000","svchost","0","","True",,
"svchost","0","342","2203395637248","8785920","2428928","9952","C:\Windows\System32\svchost.exe","C:\Windows\System32\svchost.exe -k LocalService -p -s netprofm","System.Diagnostics.Process (services)","Microsoft Corporation","0.25","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6700","8",,"False","6/6/2023 6:39:49 AM",,"1960",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","9952","9952","2428928","2428928","95336","95336","2809856","2809856","8900608","8900608","2203402985472","84762624","True","Normal","2428928","2428928","3","0",,"System.Diagnostics.ProcessThreadCollection","342","2203395637248","77414400","False",,,,"8785920","8785920",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00.0937500","00:00:00.2500000","00:00:00.1562500","svchost","0","","True",,
"svchost","0","247","2203438211072","14581760","2433024","13488","C:\Windows\System32\svchost.exe","C:\Windows\System32\svchost.exe -k netsvcs -p -s ShellHWDetection","System.Diagnostics.Process (services)","Microsoft Corporation","0.046875","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","8140","8",,"False","6/6/2023 6:39:49 AM",,"1972",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","13488","13488","2433024","2433024","177240","177240","2740224","2740224","14647296","14647296","2203444502528","126279680","True","Normal","2433024","2433024","3","0",,"System.Diagnostics.ProcessThreadCollection","247","2203438211072","119988224","False",,,,"14581760","14581760",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00.0312500","00:00:00.0468750","00:00:00.0156250","svchost","0","","True",,
"svchost","2","347","2203478888448","26431488","5251072","17392","C:\Windows\system32\svchost.exe","C:\Windows\system32\svchost.exe -k UnistackSvcGroup -s WpnUserService","System.Diagnostics.Process (services)","Microsoft Corporation","0.3125","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7404","8",,"False","6/6/2023 6:40:55 AM",,"1996",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","17392","17392","5251072","5251072","258176","258176","5472256","5472256","26570752","26570752","2203486048256","167825408","True","Normal","5251072","5251072","3","2",,"System.Diagnostics.ProcessThreadCollection","347","2203478888448","160665600","False",,,,"26431488","26431488",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00.1562500","00:00:00.3125000","00:00:00.1562500","svchost","0","","True",,
"svchost","0","155","2203390869504","7450624","1687552","8696","C:\Windows\System32\svchost.exe","C:\Windows\System32\svchost.exe -k LocalServiceNoNetwork -p -s pla","System.Diagnostics.Process (services)","Microsoft Corporation","0.03125","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7424","8",,"False","6/6/2023 6:39:59 AM",,"2080",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","8696","8696","1687552","1687552","77104","77104","1904640","1904640","7516160","7516160","2203394015232","75792384","True","Normal","1687552","1687552","3","0",,"System.Diagnostics.ProcessThreadCollection","155","2203390869504","72646656","False",,,,"7450624","7450624",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00.0312500","00:00:00.0312500","00:00:00","svchost","0","","True",,
"svchost","0","390","2203425861632","18055168","8605696","32576","C:\Windows\system32\svchost.exe","C:\Windows\system32\svchost.exe -k LocalServiceNoNetworkFirewall -p","System.Diagnostics.Process (services)","Microsoft Corporation","0.859375","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6244","8",,"False","6/6/2023 6:39:49 AM",,"2104",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","32576","32576","8605696","8605696","115648","115648","9478144","9478144","19218432","19218432","2203429310464","111087616","True","Normal","8605696","8605696","3","0",,"System.Diagnostics.ProcessThreadCollection","390","2203425861632","107638784","False",,,,"18055168","18055168",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00.5000000","00:00:00.8593750","00:00:00.3593750","svchost","0","","True",,
"svchost","0","212","2203397775360","7757824","1732608","9776","C:\Windows\system32\svchost.exe","C:\Windows\system32\svchost.exe -k netsvcs -s CertPropSvc","System.Diagnostics.Process (services)","Microsoft Corporation","0.078125","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","8428","8",,"False","6/6/2023 6:39:49 AM",,"2148",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","9776","9776","1732608","1732608","85928","85928","1998848","1998848","7856128","7856128","2203401969664","83746816","True","Normal","1732608","1732608","3","0",,"System.Diagnostics.ProcessThreadCollection","212","2203397775360","79552512","False",,,,"7757824","7757824",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00.0781250","00:00:00.0781250","00:00:00","svchost","0","","True",,
"svchost","0","175","2203391029248","7868416","1945600","9272","C:\Windows\system32\svchost.exe","C:\Windows\system32\svchost.exe -k LocalServiceNetworkRestricted -p -s WinHttpAutoProxySvc","System.Diagnostics.Process (services)","Microsoft Corporation","0.28125","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6984","8",,"False","6/6/2023 6:39:49 AM",,"2160",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","9272","9272","1945600","1945600","79216","79216","2355200","2355200","7962624","7962624","2203395477504","77254656","True","Normal","1945600","1945600","3","0",,"System.Diagnostics.ProcessThreadCollection","175","2203391029248","72806400","False",,,,"7868416","7868416",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00.1718750","00:00:00.2812500","00:00:00.1093750","svchost","0","","True",,
"svchost","0","196","2203395969024","8630272","1957888","10544","C:\Windows\System32\svchost.exe","C:\Windows\System32\svchost.exe -k NetworkService -p -s LanmanWorkstation","System.Diagnostics.Process (services)","Microsoft Corporation","0.0625","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5148","8",,"False","6/6/2023 6:39:49 AM",,"2180",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","10544","10544","1957888","1957888","85408","85408","2158592","2158592","8712192","8712192","2203400163328","81940480","True","Normal","1957888","1957888","3","0",,"System.Diagnostics.ProcessThreadCollection","196","2203395969024","77746176","False",,,,"8630272","8630272",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00.0468750","00:00:00.0625000","00:00:00.0156250","svchost","0","","True",,
"svchost","0","234","2203399712768","10219520","2469888","10528","C:\Windows\system32\svchost.exe","C:\Windows\system32\svchost.exe -k netsvcs -p -s UserManager","System.Diagnostics.Process (services)","Microsoft Corporation","0.3125","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","8176","8",,"False","6/6/2023 6:39:50 AM",,"2256",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","10528","10528","2469888","2469888","98624","98624","2846720","2846720","10317824","10317824","2203407060992","88838144","True","Normal","2469888","2469888","3","0",,"System.Diagnostics.ProcessThreadCollection","234","2203399712768","81489920","False",,,,"10219520","10219520",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00.1875000","00:00:00.3125000","00:00:00.1250000","svchost","0","","True",,
"svchost","0","268","2203434979328","10440704","2392064","15632","C:\Windows\System32\svchost.exe","C:\Windows\System32\svchost.exe -k netsvcs -p -s SessionEnv","System.Diagnostics.Process (services)","Microsoft Corporation","0.046875","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6768","8",,"False","6/6/2023 6:39:50 AM",,"2332",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","15632","15632","2392064","2392064","170680","170680","2699264","2699264","10477568","10477568","2203439173632","120950784","True","Normal","2392064","2392064","3","0",,"System.Diagnostics.ProcessThreadCollection","268","2203434979328","116756480","False",,,,"10440704","10440704",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00.0312500","00:00:00.0468750","00:00:00.0156250","svchost","0","","True",,
"svchost","0","499","2203488268288","16121856","5308416","31384","C:\Windows\system32\svchost.exe","C:\Windows\system32\svchost.exe -k NetworkService -p -s CryptSvc","System.Diagnostics.Process (services)","Microsoft Corporation","1.390625","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7028","8",,"False","6/6/2023 6:39:50 AM",,"2680",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","31384","31384","5308416","5308416","140392","140392","24449024","24449024","31010816","31010816","2203740995584","422772736","True","Normal","5308416","5308416","3","0",,"System.Diagnostics.ProcessThreadCollection","499","2203488268288","170045440","False",,,,"16121856","16121856",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00.6562500","00:00:01.3906250","00:00:00.7343750","svchost","0","","True",,
"svchost","0","406","2203454869504","21016576","10903552","15320","C:\Windows\system32\svchost.exe","C:\Windows\system32\svchost.exe -k netsvcs -p -s Winmgmt","System.Diagnostics.Process (services)","Microsoft Corporation","9.34375","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6544","8",,"False","6/6/2023 6:39:50 AM",,"2688",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","15320","15320","10903552","10903552","116368","116368","30294016","30294016","40558592","40558592","2203462311936","144089088","True","Normal","10903552","10903552","3","0",,"System.Diagnostics.ProcessThreadCollection","406","2203454869504","136646656","False",,,,"21016576","21016576",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:03.0781250","00:00:09.3437500","00:00:06.2656250","svchost","0","","True",,
